,model_name,model_timeMillis,model_timeDeterminization,model_timeMinimization,model_timeEigen,model_netSize,model_automatonSizeOrig,model_automatonSizeDeterministic,model_automatonSize,model_entropy,model_largestEigenValue,model_entropyComputationConverged,model_convergenceThreshold,logModel_name,logModel_timeMillis,logModel_timeDeterminization,logModel_timeMinimization,logModel_timeEigen,logModel_netSize,logModel_automatonSizeOrig,logModel_automatonSizeDeterministic,logModel_automatonSize,logModel_entropy,logModel_largestEigenValue,logModel_entropyComputationConverged,logModel_convergenceThreshold,log_name,log_timeMillis,log_timeDeterminization,log_timeMinimization,log_timeEigen,log_netSize,log_automatonSizeOrig,log_automatonSizeDeterministic,log_automatonSize,log_entropy,log_largestEigenValue,log_entropyComputationConverged,log_convergenceThreshold,type,Precision,Recall,logSize,source
2,noID imported from (data/javert/Figure 13b.pnml),0,0,0,1,5,5,5,5,0.4056852313758249,1.3247179572447465,True,1e-07,MdM,0,0,1,0,6,6,6,6,0.18234160805985905,1.1347241384015196,True,1e-07,851f3368-d4b6-46c2-948b-e2a6c88792ab,0,0,0,0,6,6,6,6,0.18234160805985966,1.1347241384015199,True,1e-07,md-m,0.8565779094303281,0.9999999999999998,5,Figure 13b.pnml
0,noID imported from (data/javert/Figure 13b.pnml),0,1,0,0,10,5,5,5,0.4056852313758225,1.324717957244744,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,6,7,7,7,0.26689569704768684,1.2032160335875617,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,6,7,7,7,0.26689569704768684,1.2032160335875617,True,1e-07,log-model,0.9082809114251822,1.0,6,Figure 13b.pnml
1,0d2ba159-a0b0-4044-9bd5-4c2befadcf66,0,0,0,1,12,6,6,6,0.18234160805986047,1.1347241384015208,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,6,6,6,6,0.1823416080598582,1.134724138401519,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,6,7,7,7,0.2668956969474432,1.203216033503958,True,1e-07,log-md,0.9999999999999984,0.9430759787143298,6,Figure 13b.pnml
2,noID imported from (data/javert/Figure 13b.pnml),0,0,0,0,5,5,5,5,0.4056852313758251,1.3247179572447465,True,1e-07,MdM,0,0,1,0,6,6,6,6,0.18234160805985566,1.1347241384015172,True,1e-07,0d2ba159-a0b0-4044-9bd5-4c2befadcf66,0,1,0,0,6,6,6,6,0.18234160805985705,1.134724138401518,True,1e-07,md-m,0.8565779094303262,0.9999999999999992,6,Figure 13b.pnml
0,noID imported from (data/javert/Figure 13b.pnml),0,0,0,1,10,5,5,5,0.4056852313758251,1.3247179572447465,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,4,7,7,7,0.26689569681117103,1.203216033390306,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,4,7,7,7,0.26689569681117103,1.203216033390306,True,1e-07,log-model,0.9082809112762765,1.0,4,Figure 13b.pnml
1,8d4f4f25-8548-4801-b7b0-de2050ba62a1,0,0,0,1,12,6,6,6,0.18234160805985966,1.1347241384015199,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,4,6,6,6,0.18234160805985766,1.1347241384015183,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,4,7,7,7,0.266895696930614,1.2032160334899222,True,1e-07,log-md,0.9999999999999987,0.9430759787253303,4,Figure 13b.pnml
2,noID imported from (data/javert/Figure 13b.pnml),0,0,0,0,5,5,5,5,0.4056852313758261,1.3247179572447474,True,1e-07,MdM,0,0,0,0,6,6,6,6,0.18234160805986185,1.134724138401522,True,1e-07,8d4f4f25-8548-4801-b7b0-de2050ba62a1,0,0,0,1,6,6,6,6,0.18234160805985766,1.1347241384015183,True,1e-07,md-m,0.8565779094303293,1.0000000000000033,4,Figure 13b.pnml
0,noID imported from (data/javert/Figure 13b.pnml),0,0,0,0,10,5,5,5,0.4056852313758244,1.3247179572447458,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,2,3000,20,20,20,0.3998689050369114,1.3193880150381945,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,2,3000,20,20,20,0.3998689050369114,1.3193880150381945,True,1e-07,log-model,0.9959765456658888,1.0,3000,Figure 13b.pnml
1,92f471a2-1389-4ecc-be3a-791ae17e0a58,0,0,0,0,12,6,6,6,0.18234160805985905,1.1347241384015196,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,0,3000,6,6,6,0.18234160805986047,1.1347241384015208,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,4,3000,20,20,20,0.3998689050369153,1.3193880150381978,True,1e-07,log-md,1.0000000000000009,0.8600382339903772,3000,Figure 13b.pnml
2,noID imported from (data/javert/Figure 13b.pnml),0,0,0,0,5,5,5,5,0.40568523137582296,1.3247179572447445,True,1e-07,MdM,0,0,0,0,6,6,6,6,0.18234160805986047,1.1347241384015208,True,1e-07,92f471a2-1389-4ecc-be3a-791ae17e0a58,0,0,0,1,6,6,6,6,0.18234160805985847,1.1347241384015192,True,1e-07,md-m,0.8565779094303302,1.0000000000000013,3000,Figure 13b.pnml
0,noID imported from (data/javert/Figure 13b.pnml),0,0,0,1,10,5,5,5,0.40568523137582707,1.3247179572447485,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,20,8,8,8,0.31422951887652545,1.2433474577677046,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,20,8,8,8,0.31422951887652545,1.2433474577677046,True,1e-07,log-model,0.9385752272534414,1.0,20,Figure 13b.pnml
1,af79e282-9fd5-4a62-990d-62d02ec6cb15,0,1,0,0,12,6,6,6,0.18234160805985625,1.1347241384015174,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,0,20,6,6,6,0.18234160805985566,1.1347241384015172,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,0,20,8,8,8,0.3142295188766213,1.2433474577677872,True,1e-07,log-md,0.9999999999999998,0.912636392435881,20,Figure 13b.pnml
2,noID imported from (data/javert/Figure 13b.pnml),0,0,0,0,5,5,5,5,0.4056852313758249,1.3247179572447465,True,1e-07,MdM,0,0,0,0,6,6,6,6,0.18234160805985875,1.1347241384015194,True,1e-07,af79e282-9fd5-4a62-990d-62d02ec6cb15,0,0,0,0,6,6,6,6,0.18234160805985966,1.1347241384015199,True,1e-07,md-m,0.8565779094303279,0.9999999999999996,20,Figure 13b.pnml
0,noID imported from (data/javert/Figure 13b.pnml),0,0,0,0,10,5,5,5,0.4056852313758251,1.3247179572447465,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,40,9,9,9,0.34322940482965275,1.2685931039412164,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,40,9,9,9,0.34322940482965275,1.2685931039412164,True,1e-07,log-model,0.9576326017197933,1.0,40,Figure 13b.pnml
1,2e18e12a-7738-4886-a15f-4d24f041c78d,0,0,0,0,12,6,6,6,0.1823416080598599,1.1347241384015203,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,0,40,6,6,6,0.1823416080598582,1.134724138401519,True,1e-07,Log9 (from noID imported from (data/javert/Figure 13b.pnml)),0,0,0,1,40,9,9,9,0.3432294048298131,1.2685931039413574,True,1e-07,log-md,0.9999999999999988,0.8944744653554204,40,Figure 13b.pnml
2,noID imported from (data/javert/Figure 13b.pnml),0,0,0,0,5,5,5,5,0.4056852313758236,1.3247179572447452,True,1e-07,MdM,0,1,0,0,6,6,6,6,0.1823416080598582,1.134724138401519,True,1e-07,2e18e12a-7738-4886-a15f-4d24f041c78d,0,0,0,0,6,6,6,6,0.18234160805985875,1.1347241384015194,True,1e-07,md-m,0.8565779094303284,0.9999999999999996,40,Figure 13b.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,11,5,5,5,1.0398173866263036,2.0559673967128185,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,1,10,15,15,15,0.35263757804672685,1.2768929483827354,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,1,10,15,15,15,0.35263757804672685,1.2768929483827354,True,1e-07,log-model,0.6210667301554949,1.0,10,Figure 13a.pnml
1,223a9f3f-f3b3-4f99-a76a-9d0f066dcaf6,0,0,0,1,25,7,7,7,0.5723930144962605,1.4869880099097497,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,1,10,8,8,8,0.3142295188765012,1.2433474577676835,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,2,10,15,15,15,0.35263757804671864,1.276892948382728,True,1e-07,log-md,0.836151636382829,0.9737288152013588,10,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,1,5,5,5,5,1.0398173866263072,2.055967396712824,True,1e-07,MdM,0,1,0,1,7,7,7,7,0.5723930145079196,1.4869880099217667,True,1e-07,223a9f3f-f3b3-4f99-a76a-9d0f066dcaf6,0,0,0,1,7,7,7,7,0.5723930144918166,1.486988009905169,True,1e-07,md-m,0.723254664592071,1.000000000011162,10,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,11,5,5,5,1.0398173866263056,2.055967396712821,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,15,220,100000,1619,1619,1619,0.8445986716736783,1.7957651310577565,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,15,220,100000,1619,1619,1619,0.8445986716736783,1.7957651310577565,True,1e-07,log-model,0.8734404708600494,1.0,100000,Figure 13a.pnml
1,a35dd7ad-7025-448d-920b-f3eabc9ca2e8,0,0,0,2,20,8,8,8,0.3790866865097988,1.300518287805762,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,0,2,100000,8,8,8,0.3790866865098005,1.3005182878057635,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,10,75,100000,1619,1619,1619,0.8445986716736692,1.7957651310577452,True,1e-07,log-md,1.000000000000001,0.7242140218190614,100000,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,5,5,5,5,1.0398173866263054,2.0559673967128207,True,1e-07,MdM,0,0,0,3,8,8,8,8,0.3790866865098027,1.3005182878057655,True,1e-07,a35dd7ad-7025-448d-920b-f3eabc9ca2e8,0,1,0,3,8,8,8,8,0.3790866865098027,1.3005182878057655,True,1e-07,md-m,0.6325578362210882,1.0,100000,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,11,5,5,5,1.0398173866263047,2.05596739671282,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,6,1000,135,135,135,0.7141476094406979,1.6405136630733987,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,6,1000,135,135,135,0.7141476094406979,1.6405136630733987,True,1e-07,log-model,0.7979278590197156,1.0,1000,Figure 13a.pnml
1,315f9fb9-ed97-4324-8dbd-c0ec3fad152d,0,1,0,2,20,8,8,8,0.3790866865097998,1.3005182878057628,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,1,1000,8,8,8,0.3790866865098022,1.3005182878057648,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,5,1000,135,135,135,0.7141476094406931,1.6405136630733934,True,1e-07,log-md,1.0000000000000016,0.7927506591864223,1000,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,5,5,5,5,1.039817386626302,2.0559673967128163,True,1e-07,MdM,0,0,0,1,8,8,8,8,0.3790866865098054,1.3005182878057682,True,1e-07,315f9fb9-ed97-4324-8dbd-c0ec3fad152d,0,0,0,2,8,8,8,8,0.37908668650980376,1.3005182878057664,True,1e-07,md-m,0.6325578362210909,1.0000000000000013,1000,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,1,11,5,5,5,1.0398173866263032,2.0559673967128176,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,2,7,13,13,13,0.3267583886657261,1.2541921445952149,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,2,7,13,13,13,0.3267583886657261,1.2541921445952149,True,1e-07,log-model,0.6100253080863438,1.0,7,Figure 13a.pnml
1,9b95c60b-a4e0-49ac-a022-2a9c2050cef7,0,0,0,1,25,7,7,7,0.5723930144969346,1.4869880099104444,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,1,7,8,8,8,0.3142295188765311,1.2433474577677095,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,2,7,13,13,13,0.32675838866572743,1.2541921445952158,True,1e-07,log-md,0.8361516363824558,0.9913532492814278,7,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,1,5,5,5,5,1.0398173866263078,2.055967396712824,True,1e-07,MdM,0,1,0,1,7,7,7,7,0.5723930144808144,1.4869880098938293,True,1e-07,9b95c60b-a4e0-49ac-a022-2a9c2050cef7,0,0,0,1,7,7,7,7,0.5723930144966793,1.486988009910181,True,1e-07,md-m,0.7232546645784825,0.9999999999890034,7,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,11,5,5,5,1.0398173866263016,2.055967396712816,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,0,0,3,6,6,6,0.1823416080598602,1.1347241384015203,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,0,0,3,6,6,6,0.1823416080598602,1.1347241384015203,True,1e-07,log-model,0.5519173797287712,1.0,3,Figure 13a.pnml
1,2445a764-0484-4466-8466-f6f67ae09c10,0,1,0,0,12,6,6,6,0.18234160805985847,1.1347241384015192,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,1,3,6,6,6,0.18234160805985766,1.1347241384015183,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,1,3,6,6,6,0.18234160805985766,1.1347241384015183,True,1e-07,log-md,0.9999999999999992,1.0,3,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,5,5,5,5,1.039817386626304,2.055967396712819,True,1e-07,MdM,0,0,1,0,6,6,6,6,0.18234160805985905,1.1347241384015196,True,1e-07,2445a764-0484-4466-8466-f6f67ae09c10,0,0,0,0,6,6,6,6,0.1823416080598582,1.134724138401519,True,1e-07,md-m,0.55191737972877,1.0000000000000007,3,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,1,0,0,11,5,5,5,1.039817386626304,2.055967396712819,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,7,187,30000,865,865,865,0.8182903185620711,1.763315118174157,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,7,187,30000,865,865,865,0.8182903185620711,1.763315118174157,True,1e-07,log-model,0.8576571403775329,1.0,30000,Figure 13a.pnml
1,1299ef02-7cab-4196-bcb9-495af91569a0,0,0,0,2,20,8,8,8,0.37908668650980176,1.3005182878057646,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,1,30000,8,8,8,0.379086686509802,1.3005182878057648,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,5,187,30000,865,865,865,0.8182903185620755,1.7633151181741624,True,1e-07,log-md,1.0000000000000002,0.7375416194199004,30000,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,1,0,5,5,5,5,1.0398173866263034,2.055967396712818,True,1e-07,MdM,0,0,1,2,8,8,8,8,0.3790866865098025,1.3005182878057653,True,1e-07,1299ef02-7cab-4196-bcb9-495af91569a0,0,1,0,3,8,8,8,8,0.3790866865097983,1.3005182878057615,True,1e-07,md-m,0.632557836221089,1.0000000000000029,30000,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,1,0,0,11,5,5,5,1.0398173866263054,2.0559673967128207,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,2,8,13,13,13,0.3267583886657302,1.2541921445952182,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,2,8,13,13,13,0.3267583886657302,1.2541921445952182,True,1e-07,log-model,0.6100253080863446,1.0,8,Figure 13a.pnml
1,fb1df23e-f3ad-4fa6-ab88-adf94f2a2589,0,0,0,1,25,7,7,7,0.5723930144930027,1.486988009906392,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,0,1,8,8,8,8,0.31422951887654504,1.2433474577677217,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,3,8,13,13,13,0.3267583886657233,1.2541921445952122,True,1e-07,log-md,0.8361516363847428,0.9913532492814403,8,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,5,5,5,5,1.0398173866263047,2.05596739671282,True,1e-07,MdM,0,0,0,1,7,7,7,7,0.5723930144969311,1.4869880099104409,True,1e-07,fb1df23e-f3ad-4fa6-ab88-adf94f2a2589,0,1,0,1,7,7,7,7,0.5723930144996274,1.48698800991322,True,1e-07,md-m,0.7232546645865636,0.999999999998131,8,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,1,0,0,11,5,5,5,1.0398173866263027,2.055967396712817,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,14,30,21,21,21,0.4794263694198887,1.3941892119721533,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,14,30,21,21,21,0.4794263694198887,1.3941892119721533,True,1e-07,log-model,0.6781183467214764,1.0,30,Figure 13a.pnml
1,2d59b1a2-40e7-4a17-a491-4fe2c8d00a1f,0,0,0,3,20,8,8,8,0.3790866865097983,1.3005182878057615,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,0,1,30,7,7,7,0.3365981214331911,1.2627754528606876,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,16,30,21,21,21,0.4794263694198917,1.3941892119721562,True,1e-07,log-md,0.9709786203708417,0.9057418046395749,30,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,1,5,5,5,5,1.0398173866263047,2.05596739671282,True,1e-07,MdM,0,0,0,3,8,8,8,8,0.37908668650980176,1.3005182878057646,True,1e-07,2d59b1a2-40e7-4a17-a491-4fe2c8d00a1f,0,0,0,3,8,8,8,8,0.37908668650979904,1.3005182878057622,True,1e-07,md-m,0.6325578362210881,1.0000000000000018,30,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,11,5,5,5,1.0398173866263054,2.0559673967128207,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,7,100,49,49,49,0.5893627290296288,1.5045819927691104,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,7,100,49,49,49,0.5893627290296288,1.5045819927691104,True,1e-07,log-model,0.7318121849474405,1.0,100,Figure 13a.pnml
1,33ea5111-072a-4458-a539-bf8b7b8e7757,0,0,0,3,20,8,8,8,0.3790866865098045,1.300518287805767,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,0,3,100,8,8,8,0.3790866865097963,1.3005182878057595,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,4,100,49,49,49,0.5893627290296244,1.5045819927691058,True,1e-07,log-md,0.9999999999999942,0.8643718282260061,100,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,5,5,5,5,1.0398173866263027,2.055967396712817,True,1e-07,MdM,0,0,0,2,8,8,8,8,0.3790866865097983,1.3005182878057615,True,1e-07,33ea5111-072a-4458-a539-bf8b7b8e7757,0,1,0,2,8,8,8,8,0.37908668650980176,1.3005182878057646,True,1e-07,md-m,0.6325578362210873,0.9999999999999976,100,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,11,5,5,5,1.039817386626305,2.05596739671282,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,8,50,26,26,26,0.5346089274526684,1.4485494418261264,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,8,50,26,26,26,0.5346089274526684,1.4485494418261264,True,1e-07,log-model,0.7045585665133296,1.0,50,Figure 13a.pnml
1,3e71378e-9bd0-41ff-8893-33980985ef4f,0,0,0,2,20,8,8,8,0.37908668650979904,1.3005182878057622,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,2,50,8,8,8,0.3790866865098,1.3005182878057628,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,8,50,26,26,26,0.5346089274526686,1.4485494418261269,True,1e-07,log-md,1.0000000000000004,0.8978073169295849,50,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,1,0,0,5,5,5,5,1.0398173866263027,2.055967396712817,True,1e-07,MdM,0,0,1,2,8,8,8,8,0.3790866865097995,1.3005182878057626,True,1e-07,3e71378e-9bd0-41ff-8893-33980985ef4f,0,0,0,4,8,8,8,8,0.37908668650979904,1.3005182878057622,True,1e-07,md-m,0.6325578362210879,1.0000000000000004,50,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,1,0,0,11,5,5,5,1.0398173866263032,2.0559673967128176,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,0,1,6,6,6,0.0,1.0,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,0,1,6,6,6,0.0,1.0,True,1e-07,log-model,0.48638903593454325,1.0,1,Figure 13a.pnml
1,12189c8f-4407-4f5e-9521-91222176b017,0,0,1,0,11,6,6,6,0.0,1.0,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,0,1,6,6,6,0.0,1.0,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,0,1,6,6,6,0.0,1.0,True,1e-07,log-md,1.0,1.0,1,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,5,5,5,5,1.0398173866263034,2.055967396712818,True,1e-07,MdM,0,0,0,0,6,6,6,6,0.0,1.0,True,1e-07,12189c8f-4407-4f5e-9521-91222176b017,0,1,0,0,6,6,6,6,0.0,1.0,True,1e-07,md-m,0.48638903593454313,1.0,1,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,11,5,5,5,1.039817386626307,2.0559673967128234,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,7,300,71,71,71,0.6526789406548608,1.5720846914527735,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,7,300,71,71,71,0.6526789406548608,1.5720846914527735,True,1e-07,log-model,0.7646447574831663,1.0,300,Figure 13a.pnml
1,0565d2ba-3cdd-4614-8aed-33b082d99a68,0,0,0,3,20,8,8,8,0.37908668650979904,1.3005182878057622,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,2,300,8,8,8,0.379086686509804,1.3005182878057666,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,6,300,71,71,71,0.6526789406548569,1.5720846914527695,True,1e-07,log-md,1.0000000000000033,0.8272571413464708,300,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,5,5,5,5,1.0398173866263034,2.055967396712818,True,1e-07,MdM,0,0,0,3,8,8,8,8,0.3790866865098013,1.3005182878057642,True,1e-07,0565d2ba-3cdd-4614-8aed-33b082d99a68,0,0,0,3,8,8,8,8,0.3790866865097973,1.3005182878057606,True,1e-07,md-m,0.6325578362210884,1.0000000000000027,300,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,1,11,5,5,5,1.039817386626305,2.05596739671282,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,1,2,6,6,6,0.18234160805986047,1.1347241384015208,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,1,2,6,6,6,0.18234160805986047,1.1347241384015208,True,1e-07,log-model,0.5519173797287703,1.0,2,Figure 13a.pnml
1,75490fcd-be97-4cef-a7f3-0b2360cdd640,0,0,0,1,12,6,6,6,0.18234160805985875,1.1347241384015194,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,0,2,6,6,6,0.18234160805985847,1.1347241384015192,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,0,2,6,6,6,0.18234160805985847,1.1347241384015192,True,1e-07,log-md,0.9999999999999998,1.0,2,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,5,5,5,5,1.0398173866263034,2.055967396712818,True,1e-07,MdM,0,0,0,0,6,6,6,6,0.18234160805986074,1.134724138401521,True,1e-07,75490fcd-be97-4cef-a7f3-0b2360cdd640,0,0,1,0,6,6,6,6,0.18234160805985966,1.1347241384015199,True,1e-07,md-m,0.5519173797287709,1.0000000000000009,2,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,11,5,5,5,1.0398173866263047,2.05596739671282,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,2,9,13,13,13,0.32675838866572743,1.2541921445952158,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,0,2,9,13,13,13,0.32675838866572743,1.2541921445952158,True,1e-07,log-model,0.6100253080863436,1.0,9,Figure 13a.pnml
1,2079c16d-2298-43ee-a405-0ee4612f5b59,0,0,0,1,25,7,7,7,0.5723930144829249,1.4869880098960049,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,0,1,9,8,8,8,0.3142295188765419,1.2433474577677188,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,0,1,2,9,13,13,13,0.32675838866572565,1.2541921445952142,True,1e-07,log-md,0.8361516363905815,0.9913532492814364,9,Figure 13a.pnml
2,noID imported from (data/javert/Figure 13a.pnml),0,0,0,1,5,5,5,5,1.0398173866263023,2.0559673967128167,True,1e-07,MdM,0,0,1,1,7,7,7,7,0.572393014494779,1.4869880099082229,True,1e-07,2079c16d-2298-43ee-a405-0ee4612f5b59,0,0,0,1,7,7,7,7,0.5723930144902187,1.4869880099035224,True,1e-07,md-m,0.7232546645854859,1.000000000003161,9,Figure 13a.pnml
0,noID imported from (data/javert/Figure 13a.pnml),0,0,0,0,11,5,5,5,1.039817386626305,2.05596739671282,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,3,20,10000,455,455,455,0.7900376660236365,1.7291196060507013,True,1e-07,Log8 (from noID imported from (data/javert/Figure 13a.pnml)),0,1,3,20,10000,455,455,455,0.7900376660236365,1.7291196060507013,True,1e-07,log-model,0.841024818202517,1.0,10000,Figure 13a.pnml
